feature_id,delta,mean_safe,mean_innov,std_safe,std_innov,effect_size_d
941,0.14423952,0.14423952,0.0,1.1451564,0.0,0.20903553
3543,0.14398672,0.14398672,0.0,1.1061679,0.0,0.21602403
13536,0.14383645,0.14383645,0.0,1.1077228,0.0,0.21549568
14334,0.1435224,0.16632475,0.022802353,1.8143847,0.3288608,0.12765093
14192,0.14314644,0.14314644,0.0,1.5615416,0.0,0.1521345
6867,0.14287311,0.19914961,0.056276496,2.1724684,0.8116333,0.09782257
10726,0.14287119,0.17665328,0.033782095,1.1260649,0.48721218,0.18269141
7142,0.14265378,0.14265378,0.0,1.1782569,0.0,0.20092963
2189,0.14262411,0.19148216,0.048858043,2.0888257,0.70464104,0.103459
13714,0.14220597,0.14220597,0.0,1.1515882,0.0,0.20493743
5933,0.1418424,0.22256823,0.08072583,1.7139184,1.1642476,0.102103665
4118,0.14153586,0.14153586,0.0,1.5439711,0.0,0.15213461
4639,0.14151035,0.1760421,0.03453174,1.9203926,0.49802464,0.115659624
13626,0.14067173,0.25204,0.11136826,1.4508342,1.2331533,0.10686442
13348,0.13963522,0.1628426,0.023207387,0.8769896,0.3347009,0.2358254
2843,0.13879107,0.16971707,0.030925998,1.1303118,0.44602183,0.18060254
9762,0.13729344,0.33219212,0.19489868,3.623788,2.8108652,0.043856394
13705,0.13672131,0.20314315,0.06642183,1.6690714,0.677655,0.119730994
3532,0.13638586,0.20187365,0.065487795,1.1004459,0.67240834,0.15988478
879,0.13621923,0.22893794,0.092718706,1.2354656,0.97608435,0.12642112
14967,0.13613339,0.18633868,0.050205294,2.0327163,0.7240701,0.1005192
13351,0.13594821,0.13594821,0.0,1.4830215,0.0,0.15213415
2685,0.1352416,0.24229628,0.10705468,1.6577936,1.543967,0.085259244
5545,0.13516529,0.13516529,0.0,1.4744793,0.0,0.15213431
10690,0.13508199,0.13508199,0.0,1.0539733,0.0,0.2127005
11535,0.13464305,0.13464305,0.0,1.03805,0.0,0.21526149
15090,0.13453543,0.19224194,0.0577065,1.0352014,0.5881625,0.17233656
11348,0.13446656,0.17804167,0.04357511,1.1434339,0.6284495,0.1577866
8883,0.1344383,0.1344383,0.0,1.0329857,0.0,0.2159879
8510,0.13404608,0.17518318,0.041137096,1.3463961,0.5932882,0.14270152
11997,0.13382432,0.13382432,0.0,1.4598511,0.0,0.1521343
7063,0.13375871,0.16329494,0.029536238,1.3843645,0.4259784,0.14849263
12246,0.13356954,0.13356954,0.0,1.4570717,0.0,0.15213431
4177,0.13330849,0.28899622,0.15568773,1.446693,0.9093572,0.117527366
14864,0.13327126,0.35809034,0.22481908,2.80906,1.9536614,0.057911318
16306,0.13314104,0.17992082,0.04677979,1.1420798,0.47595444,0.1693816
9415,0.13281319,0.2249165,0.09210331,1.4045739,0.93838096,0.11752291
3920,0.13238883,0.13238883,0.0,1.0457292,0.0,0.21010327
15120,0.13228594,0.13228594,0.0,1.0576932,0.0,0.20756525
11446,0.13215849,0.16995075,0.037792258,1.3485796,0.54504645,0.14338562
2300,0.13205424,0.13205424,0.0,1.038187,0.0,0.21109475
10527,0.13151944,0.1673052,0.035785757,1.3749378,0.51611006,0.14214894
9870,0.13138077,0.13138077,0.0,1.4331943,0.0,0.15213439
2239,0.13119182,0.13119182,0.0,1.07568,0.0,0.20240645
1558,0.13111123,0.19825372,0.06714248,1.2381014,0.6892531,0.14145148
13038,0.13089465,0.13089465,0.0,1.0054084,0.0,0.21606283
7265,0.13072896,0.17959058,0.04886163,1.1272895,0.49717498,0.16618308
15516,0.1306951,0.1306951,0.0,1.4257138,0.0,0.15213448
1987,0.13041908,0.17964152,0.049222447,1.3810092,0.70989853,0.12955162
13563,0.13023283,0.15811475,0.027881917,0.9981158,0.40211943,0.19104421
10233,0.12970096,0.17699094,0.047289986,1.1290206,0.6820255,0.14886734
1525,0.12918393,0.15417199,0.024988052,1.2775761,0.36038277,0.15719864
1835,0.1288684,0.29671395,0.16784555,1.4425015,1.4630113,0.088532954
3092,0.1278261,0.1278261,0.0,1.3944187,0.0,0.15213424
13680,0.12774752,0.1522431,0.024495568,0.95279723,0.3532805,0.19972697
6174,0.12767044,0.47112417,0.34345374,4.5733614,4.953362,0.026493916
3754,0.12706126,0.2739667,0.14690544,2.4255629,1.6852605,0.06397165
9958,0.12689066,0.15935963,0.03246897,1.0107056,0.46827403,0.17758547
3095,0.12675443,0.12675443,0.0,1.3827279,0.0,0.1521343
5174,0.12548646,0.12548646,0.0,0.9831636,0.0,0.21182235
10086,0.12545863,0.19509016,0.069631524,1.539935,0.71430814,0.11520239
2116,0.12503688,0.19819264,0.07315576,2.1620317,1.0550685,0.080607526
8504,0.12456879,0.15375455,0.02918576,0.96013,0.420922,0.18620391
15673,0.1243117,0.1243117,0.0,0.9632306,0.0,0.21418174
124,0.12400884,0.12400884,0.0,0.9736538,0.0,0.21137264
1787,0.12377455,0.12377455,0.0,1.3502209,0.0,0.15213433
2922,0.12351378,0.12351378,0.0,0.95288956,0.0,0.2151164
3605,0.1234671,0.15322363,0.02975653,0.9568496,0.4291544,0.18411046
802,0.12310615,0.12310615,0.0,1.3429295,0.0,0.15213433
10632,0.123040155,0.15104522,0.028005064,1.2472398,0.40389517,0.1504627
2068,0.122511774,0.39083517,0.2683234,1.2958046,1.0870317,0.104965866
11580,0.12239086,0.14809476,0.025703898,1.6155235,0.3707061,0.12029621
14819,0.12238196,0.12238196,0.0,1.3350314,0.0,0.15213412
3601,0.12203956,0.14807391,0.026034355,0.9354485,0.3754727,0.19117546
13730,0.121498324,0.121498324,0.0,0.9433339,0.0,0.21374969
1264,0.12133959,0.2768317,0.1554921,2.1936352,1.1416079,0.07558344
11465,0.1211412,0.1211412,0.0,0.95714134,0.0,0.210047
9179,0.12112738,0.15546079,0.034333408,1.6958777,0.49516344,0.11055641
15991,0.12109183,0.12109183,0.0,1.320956,0.0,0.15213431
3350,0.12095219,0.12095219,0.0,1.3194327,0.0,0.1521343
13652,0.12079936,0.64759016,0.5267908,2.688587,3.3143325,0.038945306
1922,0.12021215,0.26034006,0.14012791,1.7461567,0.90229905,0.09428501
12488,0.12009089,0.12009089,0.0,1.3100369,0.0,0.15213433
11026,0.120054945,0.120054945,0.0,0.9297771,0.0,0.21429
2946,0.11991866,0.2979826,0.17806394,3.2506044,2.568078,0.042300075
13993,0.11956837,0.14314187,0.023573495,1.5614929,0.33998168,0.12210417
13502,0.11948417,0.11948417,0.0,1.3034202,0.0,0.15213412
4618,0.11937803,0.11937803,0.0,1.3022606,0.0,0.15213431
11289,0.11895132,1.5626175,1.4436662,4.509955,4.208595,0.027532207
14675,0.11888798,0.11888798,0.0,0.91375387,0.0,0.21592823
8980,0.11881135,0.11881135,0.0,0.92230135,0.0,0.2137892
6543,0.11850502,0.14862393,0.030118905,1.6212958,0.4343818,0.11431961
3423,0.118099734,0.2626608,0.14456107,1.7451468,2.0848866,0.06000006
5575,0.118044704,0.25176314,0.13371843,1.934005,1.6159807,0.06791247
10193,0.1179709,0.14834361,0.030372705,1.6182375,0.43804196,0.11388722
1121,0.117697984,0.19820887,0.080510885,1.76343,0.85353583,0.09325065
9073,0.117580466,0.20817582,0.09059536,1.308789,1.3065851,0.089935556
1542,0.11749817,0.11749817,0.0,0.90577567,0.0,0.21528368
5230,0.11743657,0.11743657,0.0,0.9171644,0.0,0.212499
5224,0.117427394,0.14764422,0.03021683,1.1999798,0.43579188,0.14635335
13972,0.11720039,0.20854689,0.0913465,1.4406863,0.9331766,0.102467366
2771,0.117184855,0.15567952,0.03849467,1.698263,0.5551774,0.10508848
6191,0.11708274,0.14393651,0.02685378,0.89882034,0.3872906,0.18775788
8433,0.11694217,0.3047344,0.18779224,1.9146032,1.4689008,0.07110027
10272,0.11685174,0.11685174,0.0,1.2747023,0.0,0.15213428
1607,0.116826415,1.5987512,1.4819248,3.5117254,3.2654898,0.034801032
7971,0.11628194,0.1431499,0.026867956,1.123568,0.3874951,0.15622948
10394,0.11620109,0.28250188,0.16630079,2.3524532,1.4122701,0.06416495
13458,0.11571145,2.8809347,2.7652233,4.9191394,4.9278135,0.023496304
565,0.115543365,0.32288784,0.20734447,1.5729915,1.7440103,0.06861543
7464,0.11522897,0.20105171,0.08582274,1.6041842,0.8733233,0.096693866
10160,0.115218654,0.34207353,0.22685488,2.1361322,2.5016894,0.048503365
8657,0.11521631,0.16243178,0.04721547,1.0256627,0.68095064,0.13999972
10552,0.115213774,0.2240915,0.108877726,1.4892178,1.5702547,0.074749835
15599,0.11507521,0.18779665,0.072721444,1.5128354,1.0488051,0.092984974
3668,0.11473054,0.11473054,0.0,1.2515625,0.0,0.15213431
12662,0.11465794,0.33982173,0.22516379,2.2840705,1.3511249,0.06557889
8233,0.114310965,0.114310965,0.0,1.2469852,0.0,0.15213434
9964,0.11406294,0.11406294,0.0,0.87689555,0.0,0.21587253
13193,0.11366774,0.11366774,0.0,1.2399691,0.0,0.15213425
10020,0.11356193,0.2567613,0.14319938,2.1970294,1.4925014,0.06376932
5272,0.11348744,0.17759666,0.06410922,0.95809007,0.9245948,0.12113148
10422,0.113380305,0.113380305,0.0,0.8991681,0.0,0.2092654
1796,0.113268204,0.113268204,0.0,1.2356112,0.0,0.1521342
15253,0.11290197,0.11290197,0.0,0.86959136,0.0,0.21547009
6408,0.11287509,0.14103648,0.02816139,1.1560274,0.40614966,0.14691587
14470,0.112846605,0.112846605,0.0,1.2310138,0.0,0.152134
9115,0.112773485,0.112773485,0.0,1.2302116,0.0,0.15213455
8092,0.112321995,0.112321995,0.0,1.2252886,0.0,0.15213427
2914,0.11226071,0.11226071,0.0,1.2246197,0.0,0.15213431
8365,0.11176477,0.11176477,0.0,0.86411315,0.0,0.21465203
9187,0.11154972,0.11154972,0.0,1.2168623,0.0,0.15213451
6678,0.110859156,0.25995693,0.14909777,2.8357947,2.1503174,0.0457767
10479,0.11043981,0.16778265,0.057342842,0.9035658,0.590535,0.15336753
7841,0.11036888,0.11036888,0.0,0.85172254,0.0,0.21505481
4235,0.110327005,0.110327005,0.0,1.2035267,0.0,0.15213418
10971,0.11026771,0.13952625,0.029258538,1.1262225,0.42197245,0.14555232
15502,0.11026223,0.20147914,0.09121691,2.1978774,0.99143356,0.07147298
4646,0.1101273,0.20048708,0.09035978,2.1870594,1.3031882,0.06559886
15631,0.10986143,0.205795,0.09593357,2.2449586,1.0947516,0.06822258
16096,0.10984672,0.18483157,0.074984856,1.171896,0.7704622,0.11731628
3420,0.10974901,0.15034246,0.040593453,1.6400449,0.5854472,0.10040069
13762,0.10969025,0.10969025,0.0,1.1965816,0.0,0.15213403
1609,0.10965634,0.10965634,0.0,0.84503466,0.0,0.21535745
11497,0.10960696,0.10960696,0.0,0.87455654,0.0,0.20799404
8879,0.10956848,0.20462291,0.09505443,1.8115029,1.3708946,0.07089687
11697,0.109148175,0.109148175,0.0,0.84314924,0.0,0.21483879
4237,0.10910783,0.15552787,0.046420045,1.2267487,0.6694782,0.11962683
2665,0.109095365,0.26298153,0.15388617,1.5496845,1.1109024,0.08472633
5830,0.10906634,0.14441255,0.03534621,1.1187313,0.509771,0.1385225
13052,0.108579636,0.31630397,0.20772433,1.556012,1.7391144,0.06482559
14809,0.10850065,0.17005244,0.061551787,1.3298447,0.88771117,0.10144182
13808,0.10847334,0.10847334,0.0,1.1833038,0.0,0.15213439
12230,0.10830392,0.15386601,0.045562092,1.6784801,0.6571056,0.09506525
2704,0.10826512,0.14231329,0.034048174,1.5524567,0.49104995,0.10674725
9286,0.108007066,0.108007066,0.0,0.8318368,0.0,0.21548383
1958,0.10792927,0.10792927,0.0,0.83657855,0.0,0.21410814
11674,0.107669786,0.107669786,0.0,0.84770745,0.0,0.21078928
8632,0.10753086,0.25724715,0.14971629,1.1220987,0.8734979,0.110725805
767,0.10736741,0.10736741,0.0,0.84435797,0.0,0.21103112
11509,0.10732049,0.15714294,0.049822446,1.344609,0.718549,0.10811893
5171,0.10722107,0.48932058,0.3820995,2.2911677,4.3245225,0.028844796
1395,0.106886335,0.106886335,0.0,1.1659932,0.0,0.1521342
13,0.1064127,0.1064127,0.0,1.1608255,0.0,0.15213431
15030,0.10638773,0.10638773,0.0,1.1605532,0.0,0.1521343
14382,0.10631105,0.13956487,0.033253815,1.5224708,0.47959378,0.10695033
2218,0.106236584,0.13145949,0.025222907,0.82091296,0.36377084,0.18522614
9158,0.10619943,0.1318311,0.025631666,1.028661,0.369665,0.1547064
389,0.10619266,0.13309324,0.026900578,1.025405,0.38796526,0.15365618
13285,0.105426416,0.13070372,0.0252773,0.8162614,0.36455444,0.18448824
11486,0.105411075,0.105411075,0.0,0.81348866,0.0,0.215048
5880,0.10515094,0.23189272,0.12674178,2.5296507,1.8278943,0.04983813
10621,0.10469267,0.21366687,0.1089742,2.3308303,1.5716476,0.055598292
10038,0.10424231,0.12925753,0.025015222,0.8071601,0.3607745,0.18443525
9539,0.10422074,0.10422074,0.0,0.8128319,0.0,0.21279141
11735,0.10403495,0.10403495,0.0,0.79935324,0.0,0.21599376
7992,0.103480525,0.103480525,0.0,1.1288394,0.0,0.1521343
12719,0.103360765,0.15109439,0.047733627,1.2427052,0.6884253,0.111291125
14682,0.10330075,0.21680954,0.11350879,1.6702294,0.96489817,0.081517346
9482,0.10312952,0.1323696,0.029240074,1.0211396,0.42170602,0.14704941
2352,0.10301964,0.10301964,0.0,0.7944018,0.0,0.21521893
2863,0.102939695,0.102939695,0.0,1.1229393,0.0,0.15213434
3741,0.10260599,0.10260599,0.0,0.78826356,0.0,0.21602397
6371,0.10244456,0.3141527,0.21170813,1.673513,1.29542,0.07093575
8247,0.10244434,0.10244434,0.0,1.1175367,0.0,0.15213421
12114,0.10243066,0.10243066,0.0,1.1173867,0.0,0.1521343
3780,0.10238743,0.12625186,0.023864435,1.3772472,0.34417835,0.117128074
9014,0.102157146,0.24988781,0.14773066,1.969556,1.3491187,0.063752316
5444,0.10178127,0.10178127,0.0,1.1103029,0.0,0.15213427
12379,0.10151919,0.10151919,0.0,0.78083086,0.0,0.2157704
2612,0.101480514,0.101480514,0.0,0.791245,0.0,0.21284936
13974,0.10139315,0.10139315,0.0,1.1060699,0.0,0.15213414
7691,0.10137685,0.26755342,0.16617657,1.7683038,1.090914,0.07367647
16228,0.101204626,0.12453091,0.023326287,0.9735811,0.33641633,0.15686765
14629,0.10116649,0.10116649,0.0,0.7845402,0.0,0.21400413
8718,0.10113439,0.1358645,0.034730103,1.4821081,0.50088435,0.10336286
1379,0.10101609,0.15711083,0.05609474,1.7138779,0.80900806,0.08294072
1966,0.101010635,0.101010635,0.0,1.1018976,0.0,0.15213409
2964,0.10082835,0.10082835,0.0,0.7834369,0.0,0.21358922
10832,0.10070875,0.13035548,0.029646724,1.4220117,0.4275702,0.1091939
6502,0.100515746,0.13224088,0.03172513,1.020319,0.45754686,0.14056829
12679,0.1003998,0.1003998,0.0,1.0952331,0.0,0.15213424
7037,0.10039259,0.10039259,0.0,1.0951542,0.0,0.15213428
12404,0.09993943,0.09993943,0.0,0.7686424,0.0,0.21578099
2539,0.09934512,0.1288576,0.029512484,0.9969632,0.42563435,0.14395379
12260,0.09933899,0.13992648,0.04058748,1.5264213,0.5853615,0.09629616
5837,0.09932211,0.45469278,0.35537067,1.430775,1.2778234,0.0743772
4189,0.09869181,0.09869181,0.0,0.7611032,0.0,0.215198
10208,0.09865308,0.09865308,0.0,0.77098346,0.0,0.21235685
16240,0.09857367,0.12773019,0.029156525,1.0047374,0.4205018,0.14240542
14218,0.098538525,0.12745649,0.02891796,0.9790746,0.41705987,0.1454728
12844,0.098532565,0.15118062,0.05264806,1.6491861,0.75929993,0.08465573
7367,0.09852691,0.2384626,0.13993569,2.0379648,1.2121476,0.06302633
9065,0.098482914,0.098482914,0.0,1.0743217,0.0,0.15213433
6694,0.09804255,0.13325995,0.035217408,1.0633819,0.50791246,0.12930922
6623,0.097906634,0.12325202,0.025345389,0.98834586,0.36553678,0.14763884
546,0.09780193,0.09780193,0.0,0.7608752,0.0,0.21332152
686,0.097556114,0.15972766,0.062171552,1.0153837,0.64370334,0.12211265
2165,0.0974914,0.13420412,0.03671272,1.0453676,0.5294778,0.12853126
3814,0.09739603,0.09739603,0.0,1.0624655,0.0,0.15213427
7543,0.0973933,0.0973933,0.0,0.760886,0.0,0.21242721
1580,0.09715252,0.09715252,0.0,0.7495049,0.0,0.21511975
15694,0.09700659,0.09700659,0.0,1.0582186,0.0,0.15213409
16118,0.09665884,0.09665884,0.0,1.0544226,0.0,0.15213443
3327,0.096610725,0.63040864,0.5337979,2.8180127,3.8485699,0.027527835
2012,0.09648349,0.12518977,0.028706275,1.3656586,0.41400772,0.10880633
9450,0.09611797,5.480345,5.384227,10.319167,10.84038,0.0090216985
4368,0.096003205,0.25888324,0.16288003,2.8240824,2.3490849,0.037917897
7646,0.09558891,0.09558891,0.0,1.0427527,0.0,0.1521342
11500,0.09536458,0.09536458,0.0,1.0403047,0.0,0.15213433
1877,0.09535524,0.35144332,0.25608808,1.6590619,1.5478379,0.06000502
2965,0.09523664,0.14351186,0.048275225,0.899589,0.6962327,0.12268792
7234,0.09496559,0.09496559,0.0,1.0359521,0.0,0.15213434
9708,0.09487346,0.31764838,0.22277492,1.464938,1.2607081,0.070882164
11862,0.09481589,0.09481589,0.0,1.0343182,0.0,0.15213446
12857,0.09470189,0.09470189,0.0,1.0330757,0.0,0.15213433
6700,0.09443068,0.09443068,0.0,0.72637796,0.0,0.21575014
1204,0.09437452,0.22370447,0.12932995,1.56039,1.5116899,0.0617008
7499,0.09404383,0.19083808,0.096794255,1.5399941,0.80338943,0.083379574
7008,0.093734294,0.46180218,0.3680679,1.8902472,2.2729917,0.043761227
5883,0.09371222,0.09371222,0.0,1.0222795,0.0,0.15213433
5745,0.09341511,0.09341511,0.0,0.72187126,0.0,0.2147623
10908,0.09337648,0.09337648,0.0,1.0186173,0.0,0.15213428
11445,0.09293298,0.14522891,0.05229593,1.5842595,0.7542215,0.082348295
16293,0.09285382,0.17495106,0.08209724,1.9084908,1.1840241,0.062384643
12385,0.09282305,0.12870786,0.035884805,0.9913504,0.5175394,0.12781361
14284,0.092714936,0.20425649,0.111541554,1.275501,1.1799124,0.07627796
3533,0.09258829,0.12569627,0.03310798,0.9914817,0.47748983,0.1306611
8975,0.09240365,2.264424,2.1720204,3.8219671,3.7531939,0.024456354
15639,0.09199821,0.09199821,0.0,1.0035807,0.0,0.15213451
12819,0.09197024,0.09197024,0.0,0.70759934,0.0,0.21570519
572,0.091691546,0.20746724,0.1157757,1.8159486,1.0862308,0.065681696
1490,0.09143643,0.09143643,0.0,0.99745375,0.0,0.15213431
3818,0.09108435,0.09108435,0.0,0.9936119,0.0,0.15213448
10807,0.09104046,0.09104046,0.0,0.993133,0.0,0.1521345
6998,0.0909722,0.14783892,0.056866724,1.1890919,0.8201439,0.09374164
15923,0.090857,0.14979069,0.058933694,0.9427661,0.6157808,0.1209581
12481,0.09080802,0.09080802,0.0,0.990599,0.0,0.15213425
2702,0.09072915,0.3870402,0.29631105,1.8609025,2.3935287,0.04096118
14430,0.090245485,0.20994067,0.11969519,1.8129681,1.3629137,0.058540683
10743,0.09023753,0.15709372,0.06685619,1.2125273,0.68768287,0.09875098
16060,0.08996058,0.17449439,0.0845338,1.3423499,0.8938558,0.08341431
5075,0.089946546,0.089946546,0.0,0.98119986,0.0,0.1521345
16263,0.089943044,0.14288008,0.05293704,1.1357335,0.763468,0.09816037
1870,0.08993735,0.121567704,0.031630352,0.98065525,0.45617902,0.12958293
2144,0.08985141,0.08985141,0.0,0.98016316,0.0,0.15213431
8023,0.08971683,0.08971683,0.0,0.97869503,0.0,0.15213433
15736,0.08959503,0.08959503,0.0,0.9773658,0.0,0.1521344
520,0.08952669,0.08952669,0.0,0.97662103,0.0,0.15213431
12411,0.08941073,0.11498477,0.025574045,0.8835323,0.36883414,0.14697552
2560,0.08937195,0.20801452,0.11864257,1.3402678,0.8557754,0.08449938
15312,0.089200735,0.1591103,0.06990956,1.7356908,1.0082488,0.067597896
8428,0.08900692,0.08900692,0.0,0.68368673,0.0,0.2160565
16077,0.08897975,0.19457726,0.10559751,1.5191412,1.0836288,0.070658624
15157,0.0887358,0.0887358,0.0,0.9679931,0.0,0.15213436
8404,0.088442124,0.1191789,0.030736772,1.3000888,0.44329304,0.10289223
8038,0.088172145,0.088172145,0.0,0.96184456,0.0,0.15213433
11293,0.08810729,0.119559154,0.031451862,0.91897976,0.45360503,0.1331785
7587,0.088004336,0.16402502,0.07602069,1.0419542,0.82079834,0.09699059
12653,0.08797189,0.08797189,0.0,0.95965874,0.0,0.15213451
7739,0.08796339,0.08796339,0.0,0.6763941,0.0,0.21582553
6909,0.08792252,0.08792252,0.0,0.959121,0.0,0.1521344
4159,0.0877855,0.11297186,0.025186358,1.2323751,0.36324355,0.110123
8705,0.08776018,0.14179525,0.054035068,0.8854895,0.5497184,0.12704764
13597,0.0876692,0.17819679,0.09052759,1.2055779,0.7668662,0.0922953
7984,0.087531835,0.087531835,0.0,0.95485896,0.0,0.15213442
8415,0.0872858,0.120376736,0.03309093,1.3131553,0.47724405,0.09939732
10376,0.08724752,0.50952226,0.42227474,1.8691064,1.8677548,0.04670024
5304,0.08713345,0.08713345,0.0,0.9505136,0.0,0.15213434
4862,0.08704945,0.08704945,0.0,0.94959694,0.0,0.15213439
12537,0.08703023,0.44252583,0.3554956,2.716047,2.642061,0.03260584
10457,0.08702229,0.19967899,0.1126567,2.1782403,1.6247585,0.04716619
5083,0.08675885,0.115651116,0.02889226,0.8887115,0.41669038,0.13763435
11401,0.08641713,0.08641713,0.0,0.94270015,0.0,0.15213422
15810,0.08599086,0.08599086,0.0,0.6611922,0.0,0.21583669
310,0.085958585,0.085958585,0.0,0.9376969,0.0,0.15213442
14631,0.0858496,0.0858496,0.0,0.93650854,0.0,0.15213433
11018,0.08579366,0.14552067,0.059727017,1.1467935,0.86139554,0.088018104
15396,0.085653834,0.085653834,0.0,0.9343742,0.0,0.15213414
13571,0.08559534,0.08559534,0.0,0.93373364,0.0,0.15213452
2243,0.08558421,0.22501631,0.1394321,1.0810107,1.6796796,0.057424173
4304,0.08555912,0.19404827,0.10848915,1.6955615,1.5646542,0.05302992
8288,0.08555302,0.08555302,0.0,0.9332721,0.0,0.15213451
2707,0.08550572,0.08550572,0.0,0.65696204,0.0,0.21600088
9829,0.085339524,0.085339524,0.0,0.9309458,0.0,0.15213408
8263,0.085216284,0.13212676,0.046910483,1.0170008,0.6765512,0.104337394
8227,0.08515912,0.08515912,0.0,0.92897815,0.0,0.15213402
7839,0.08499892,0.11128028,0.026281359,0.8742129,0.37903512,0.13992922
1678,0.08478572,0.115169756,0.030384032,0.8855297,0.43820474,0.13289762
16182,0.08463214,0.12399081,0.03935867,1.0042751,0.56763864,0.11195931
2991,0.08453773,0.1351629,0.05062517,1.4744532,0.7301268,0.07956627
7745,0.08452074,0.11064614,0.026125405,0.87294763,0.37678623,0.13949884
6548,0.084435895,0.14269446,0.05825856,1.5566111,0.6013275,0.08014093
2522,0.08442592,0.08442592,0.0,0.9209779,0.0,0.15213434
9409,0.08433831,0.14338318,0.059044864,1.1698706,0.85155404,0.08613275
184,0.08411442,0.08411442,0.0,0.9175791,0.0,0.15213448
5246,0.08402383,0.13069268,0.046668846,1.0462288,0.67306626,0.101450264
13357,0.08397579,0.08397579,0.0,0.91606766,0.0,0.15213433
14350,0.0838449,0.35096282,0.26711792,2.1440184,2.3940845,0.036352705
14614,0.083686545,0.26460502,0.18091847,1.9430416,1.4976687,0.050017722
10735,0.0835487,0.19784223,0.11429352,1.2636338,1.1680958,0.06941218
9034,0.08353505,0.08353505,0.0,0.91126096,0.0,0.15213414
13355,0.08348787,0.08348787,0.0,0.9107452,0.0,0.1521343
14501,0.0834224,0.0834224,0.0,0.9100305,0.0,0.1521344
569,0.08311418,0.08311418,0.0,0.9066677,0.0,0.15213446
5079,0.082855456,0.082855456,0.0,0.90384686,0.0,0.15213422
